adult;backdrop_path;genre_ids;id;original_language;original_title;overview;popularity;poster_path;release_date;title;video;vote_average;vote_count
False;/n1y094tVDFATSzkTnFxoGZ1qNsG.jpg;[28, 12, 35];293660;en;Deadpool;Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.;36.387;/inVq3FRqcYIRl2la8iZikYYxFNR.jpg;2016-02-12;Deadpool;False;7.6;21283
False;/m5O3SZvQ6EgD5XXXLPIP1wLppeW.jpg;[28, 12, 878];271110;en;Captain America: Civil War;Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.;34.034;/kSBXou5Ac7vEqKd97wotJumyJvU.jpg;2016-05-06;Captain America: Civil War;False;7.4;15008
False;/fp6X6yhgcxzxCpmM0EVC6V9B8XB.jpg;[35, 18, 10402, 10749];313369;en;La La Land;Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.;26.93;/ylXCdC106IKiarftHkcacasaAcb.jpg;2016-12-09;La La Land;False;7.9;10797
False;/7GrpqAs0oDcFcwFwyygnUI7BrZA.jpg;[12, 14, 10751];259316;en;Fantastic Beasts and Where to Find Them;In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.;28.779;/1M91Bt3oGspda75H9eLqYZkJzgO.jpg;2016-11-18;Fantastic Beasts and Where to Find Them;False;7.4;12938
False;/mhdeE1yShHTaDbJVdWyTlzFvNkr.jpg;[12, 16, 35, 10751];269149;en;Zootopia;Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.;33.78;/sM33SANp9z6rXW8Itn7NnG1GOEs.jpg;2016-03-04;Zootopia;False;7.7;10675
False;/tFI8VLMgSTTU38i8TIsklfqS9Nl.jpg;[28, 12, 14, 878];284052;en;Doctor Strange;After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.;28.431;/4PiiNGXj1KENTmCBHeN6Mskj2Fq.jpg;2016-11-04;Doctor Strange;False;7.4;13668
False;/vsjBeMPZtyB7yNsYY56XYxifaQZ.jpg;[28, 12, 14];209112;en;Batman v Superman: Dawn of Justice;Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.;27.261;/cGOPbv9wA5gEejkUN892JrveARt.jpg;2016-03-25;Batman v Superman: Dawn of Justice;False;5.8;12516
False;/oQWWth5AOtbWG9o8SCAviGcADed.jpg;[28, 12, 14, 878];246655;en;X-Men: Apocalypse;After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.;20.309;/zSouWWrySXshPCT4t3UKCQGayyo.jpg;2016-05-27;X-Men: Apocalypse;False;6.5;8839
False;/f4GxmpfTxEN09R5qOCs9v5DN3KO.jpg;[28, 27, 53];316727;en;The Purge: Election Year;Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.;19.971;/sm7p6NvWOBSDywdIPhmiX3SLSH8.jpg;2016-07-01;The Purge: Election Year;False;6.3;3156
False;/64xHK6gmw3ZwIpjeSWZ7W686J5l.jpg;[18, 53];376290;en;Miss Sloane;An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.;16.118;/lPgISoC37G3E2QEVtSuJ15oYlI.jpg;2016-11-25;Miss Sloane;False;7.5;1007
False;/yIZ1xendyqKvY3FGeeUYUd5X9Mm.jpg;[18, 9648, 878];329865;en;Arrival;Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.;25.42;/xGgg2UI20qtEh7mura3RRwP8d3I.jpg;2016-11-11;Arrival;False;7.5;11109
False;/aRP8QAOhnthglsTUzeLWwoPVV1T.jpg;[18, 36];381284;en;Hidden Figures;The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.;21.111;/6cbIDZLfwUTmttXTmNi8Mp3Rnmg.jpg;2016-12-10;Hidden Figures;False;8.0;5215
False;/fgffluhvdOv79SkYaKrfRA0xkf4.jpg;[18];334543;en;Lion;"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.";20.537;/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg;2016-11-25;Lion;False;8.2;4188
False;/fxDXp8un4qNY9b1dLd7SH6CKzC.jpg;[16, 35, 18, 10751];335797;en;Sing;A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.;16.926;/eSVtBB2PVFbQiFWC7CQi3EjIZnn.jpg;2016-12-21;Sing;False;7.0;4629
False;/7OMAfDJikBxItZBIug0NJig5DHD.jpg;[16, 18, 10749];372058;ja;君の名は。;High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.;26.557;/xq1Ugd62d23K2knRUx6xxuALTZB.jpg;2017-04-07;Your Name.;False;8.5;4697
False;/zBK4QZONMQXhcgaJv1YYTdCW7q9.jpg;[18, 36, 10752];324786;en;Hacksaw Ridge;WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.;21.388;/bndiUFfJxNd2fYx8XO610L9a07m.jpg;2016-11-04;Hacksaw Ridge;False;8.1;7155
False;/iiWLJMRaEjaBf4WFmKAktn0IfbF.jpg;[12, 18, 14, 10751];283366;en;Miss Peregrine's Home for Peculiar Children;A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.;15.84;/zhd7A4Wg18F8iTCVYBnqhnm9Od0.jpg;2016-09-30;Miss Peregrine's Home for Peculiar Children;False;6.7;6625
False;/ap3norxI7zbe1KUpU5rCyfhGikb.jpg;[12, 16, 10751];313297;en;Kubo and the Two Strings;Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.;19.625;/3Kr9CIIMcXTPlm6cdZ9y3QTe4Y7.jpg;2016-08-19;Kubo and the Two Strings;False;7.7;2211
False;/eIOTsGg9FCVrBc4r2nXaV61JF4F.jpg;[12, 18, 14, 10751];278927;en;The Jungle Book;A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.;21.532;/vOipe2myi26UDwP978hsYOrnUWC.jpg;2016-04-15;The Jungle Book;False;6.8;5568
False;/tC0tVH5KQhCwMlddnyA3iWOSuBA.jpg;[28, 18, 53, 10749, 10752];369885;en;Allied;In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.;18.184;/nzXzLFTnd0Zb3ExfhOxlQgizgSu.jpg;2016-11-23;Allied;False;6.7;2981
False;/qh3huQzcRUXZZihUE0cV6kW0SuE.jpg;[28, 53];267860;en;London Has Fallen;In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.;17.542;/9j2AmDhZvdwMyYKpqe4CtBkN1Tw.jpg;2016-03-04;London Has Fallen;False;5.9;2808
False;/wf6FHPjF0HGIIkxqzvBHA2XYef9.jpg;[28, 12, 878];330459;en;Rogue One: A Star Wars Story;A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.;25.724;/qjiskwlV1qQzRCjpV0cL9pEMF9a.jpg;2016-12-16;Rogue One: A Star Wars Story;False;7.5;9900
False;/uAHZoVE4tkUHTVzm03raQYTsarx.jpg;[12, 878, 28, 9648];262504;en;Allegiant;Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.;20.508;/tSFBh9Ayn5uiwbUK9HvD2lrRgaQ.jpg;2016-03-18;Allegiant;False;6.0;4391
False;/3iSCdXjDmY3DuEOUYsElu35vQU6.jpg;[12, 16, 35, 10751];127380;en;Finding Dory;Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?;15.466;/z09QAf8WbZncbitewNk6lKYMZsh.jpg;2016-06-17;Finding Dory;False;7.0;8365
False;/eSs0CkWB5ASQgcx8Dr0uai3IRjT.jpg;[18];339984;en;Miracles from Heaven;When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.;14.866;/hz9VF1TfaM0D04pYneSXUkNeOZv.jpg;2016-03-18;Miracles from Heaven;False;7.2;546
False;/dtFiuavnsnl0krJAeSmGAOFAhw2.jpg;[28, 53];324668;en;Jason Bourne;The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.;16.596;/lFSSLTlFozwpaGlO31OoUeirBgQ.jpg;2016-07-29;Jason Bourne;False;6.2;3773
False;/499Bcxa6mwZcNLcP7XpS6oS3o4A.jpg;[18, 53, 10749];290098;ko;아가씨;1930s Korea, in the period of Japanese occupation, a young woman is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate with her domineering uncle. But, the maid has a secret: she is a pickpocket recruited by a swindler posing as a Japanese count to help him seduce the heiress to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until the women discover some unexpected emotions.;18.445;/wvzfK5QR6dGLwND8MCzWjsQWG4Q.jpg;2016-10-21;The Handmaiden;False;8.3;1425
False;/xM9362mvTeBQvCqzNCroB40ZVYc.jpg;[12, 878];299687;en;The 5th Wave;16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.;14.957;/cgxEscv6TQRK6a514FwuJOjcqQ5.jpg;2016-01-15;The 5th Wave;False;5.9;3900
False;/qzGFm7uF1HExPUAcAPwC3Hzk5WR.jpg;[80, 18, 36, 53];302401;en;Snowden;CIA employee Edward Snowden leaks thousands of classified documents to the press.;14.631;/mWOotrG1MMKP9iCy2uPepbu27jk.jpg;2016-09-16;Snowden;False;7.1;2627
False;/5dLLiR8IUT7T0r5HVcvRlItNWTn.jpg;[28, 80, 53];348893;en;Boyka: Undisputed IV;In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude;19.187;/mWiqc87iTs1qujxm2Q0NRzGvWSN.jpg;2016-09-22;Boyka: Undisputed IV;False;6.2;511
False;/lbtG9MTb8i13KhXuyl3bmnqt7Lt.jpg;[28, 35, 14];43074;en;Ghostbusters;Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.;19.961;/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg;2016-07-15;Ghostbusters;False;5.4;4030
False;/T3LrH6bnV74llVbFpQsCBrGaU9.jpg;[28, 12, 37];333484;en;The Magnificent Seven;Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.;14.961;/cparcxTFuHdlSOP3MJOpN7Ec9NB.jpg;2016-09-23;The Magnificent Seven;False;6.2;3821
False;/k06hljqysdm9cvHGZk6Meiv81e6.jpg;[27, 9648];310131;en;The Witch;In 1630s New England, William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness, exiled from their settlement when William defies the local church. When their newborn son vanishes and crops mysteriously fail, the family turns on one another.;16.739;/cNNK6OHWNJdvIgWceV0iK83MPbb.jpg;2016-02-19;The Witch;False;6.7;3237
False;/A5ACRzx0eNuKI8qISuOBFWICFE4.jpg;[18];353326;en;The Man Who Knew Infinity;Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy.;16.319;/stXjVMZlY8khhjiJYrq4DdQ5uyV.jpg;2016-04-29;The Man Who Knew Infinity;False;7.2;775
False;/eHWmEUP4fa7h1Fe7TXfTL7ncDl8.jpg;[28, 12, 16, 35, 10751];140300;en;Kung Fu Panda 3;"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.";19.405;/MZFPacfKzgisnPoJIPEFZUXBBT.jpg;2016-01-29;Kung Fu Panda 3;False;6.7;3137
False;/o4lxNwKJz8oq3R0kLOIsDlHbDhZ.jpg;[18, 10749];296096;en;Me Before You;A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.;15.385;/oN5lELHH5Xheiy0YdhnY3JB4hx2.jpg;2016-06-03;Me Before You;False;7.7;6416
False;/xy74anT8ZGhUIGVoalnHrmRDHbQ.jpg;[28, 12, 14];205584;en;Gods of Egypt;A common thief joins a mythical god on a quest through Egypt.;18.727;/uPqAW07bGoljf3cmT5gecdOvVol.jpg;2016-02-26;Gods of Egypt;False;5.4;2498
False;/useuHJQ5HOoEWkAvEjL1FW1sUfe.jpg;[18];376867;en;Moonlight;The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.;15.53;/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg;2016-10-21;Moonlight;False;7.4;4281
False;/6xCeSDyXr9tC1jdBsdx3QJEQuSc.jpg;[80, 9648, 53];411088;es;Contratiempo;A young businessman wakes up in a hotel room, locked from the inside, along with his lover, who was murdered while he was unconscious. He hires a prestigious lawyer, and over the course of one evening, they must work together to build a defense case for him before he is taken to jail.;16.68;/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg;2016-09-22;The Invisible Guest;False;8.2;1938
False;/pzjnObK3uiHcKwiir9OPPWzbW8f.jpg;[28, 18];391757;en;Never Back Down: No Surrender;Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.;15.482;/dYNS4o4Q4DDLiKRAAvZ9KcrhHuy.jpg;2016-06-07;Never Back Down: No Surrender;False;6.5;184
False;/hrL10rC4HxAGdc2euH3rM2baCuk.jpg;[80, 18, 9648, 53, 10749];346685;en;The Girl on the Train;Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.;13.936;/AhTO2QWG0tug7yDoh0XoaMhPt3J.jpg;2016-10-07;The Girl on the Train;False;6.3;3742
False;/6uBlEXZCUHM15UNZqNig17VdN4m.jpg;[28, 12, 878];188927;en;Star Trek Beyond;The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.;14.775;/mLrQMqyZgLeP8FrT5LCobKAiqmK.jpg;2016-07-22;Star Trek Beyond;False;6.7;4495
False;/hY8myWhjSOUeeiPskhOfwwgaCwc.jpg;[28, 18, 36, 53, 10752];300671;en;13 Hours: The Secret Soldiers of Benghazi;An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.;14.594;/4gpW4MkRI0BB17GHOJzXq0WamDP.jpg;2016-01-15;13 Hours: The Secret Soldiers of Benghazi;False;7.0;1664
False;/wwFP2C8zVRHWhtG9HRGhFImIcHm.jpg;[27, 9648, 53];301365;en;The Neon Demon;When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.;12.217;/pksGBk7yJqSuQ2F47S9eoqbtjWt.jpg;2016-06-14;The Neon Demon;False;6.5;2225
False;/nDS8rddEK74HfAwCC5CoT6Cwzlt.jpg;[28, 53];343611;en;Jack Reacher: Never Go Back;Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.;13.35;/IfB9hy4JH1eH6HEfIgIGORXi5h.jpg;2016-10-21;Jack Reacher: Never Go Back;False;5.6;2955
False;/xeHe0f7RdsZzjW76si6fGUmu2Qq.jpg;[28, 12, 14];311324;en;The Great Wall;European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.;14.646;/p70dq1YxabemdZDm5K6Q8G10wSn.jpg;2017-02-17;The Great Wall;False;5.8;2994
False;/rsqgeBVoirEmlHpNsLr00u5sctk.jpg;[12, 16, 35, 14, 10402, 10751];136799;en;Trolls;Lovable and friendly, the trolls love to play around. But one day, a mysterious giant shows up to end the party. Poppy, the optimistic leader of the Trolls, and her polar opposite, Branch, must embark on an adventure that takes them far beyond the only world they’ve ever known.;20.164;/zKu5MNy9QW1a5ZHgv7iAp3kRZpE.jpg;2016-11-04;Trolls;False;6.6;2021
False;/ivm52GLofIbvTb4dp4S4zbPO6II.jpg;[35];291870;en;Dirty Grandpa;Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.;13.503;/cZEx6mB5Ftnt7LvlDjTKXcrTvyg.jpg;2016-01-22;Dirty Grandpa;False;5.8;2822
False;/mou66QcacavDahfyuaqKfaCLdoI.jpg;[28, 12, 878];47933;en;Independence Day: Resurgence;We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.;16.007;/5CHJs479xWnm3zMDOl94VkKS7MZ.jpg;2016-06-24;Independence Day: Resurgence;False;5.1;4069
False;/nQ0UvXdxoMZguLuPj0sdV0U36KR.jpg;[28, 12, 18];290595;en;The Huntsman: Winter's War;As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.;20.265;/b77l5vmp6PYsc98LE6Uf1mXtmHh.jpg;2016-04-22;The Huntsman: Winter's War;False;6.2;3198
False;/woSmQgo1wxE4WRVXWHrmgv3jy2O.jpg;[18, 53];375315;fa;فروشنده;Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.;16.322;/sLqw0NXQJY8S8Na94rlefavBnRX.jpg;2016-10-16;The Salesman;False;7.3;435
False;/zrAO2OOa6s6dQMQ7zsUbDyIBrAP.jpg;[28, 35, 53];291805;en;Now You See Me 2;One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.;18.748;/hU0E130tsGdsYa4K9lc3Xrn5Wyt.jpg;2016-06-10;Now You See Me 2;False;6.8;7227
False;/8ybSuxeEkFoMKMY9lkzzC4tBaI6.jpg;[18];334541;en;Manchester by the Sea;After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.;14.01;/e8daDzP0vFOnGyKmve95Yv0D0io.jpg;2016-11-18;Manchester by the Sea;False;7.5;3408
False;/hssIPFFMwOG2eDcQtfn39yzjXJ3.jpg;[35, 10402];341012;en;Popstar: Never Stop Never Stopping;When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.;12.988;/m9k2MCvZJWkV5DfJY9fueeeqNxb.jpg;2016-06-03;Popstar: Never Stop Never Stopping;False;6.6;733
False;/rWlXrfmX1FgcPyj7oQmLfwKRaam.jpg;[12, 14, 10751];241259;en;Alice Through the Looking Glass;"In the sequel to Tim Burton's ""Alice in Wonderland"", Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.";19.813;/hrweIZ34Z3MCPNfRT4tGC2CXyrH.jpg;2016-05-27;Alice Through the Looking Glass;False;6.5;4146
False;/j1PYMTRe6ws9UvCUPCdjLYsqVyi.jpg;[35, 18, 10749];296360;en;Love & Friendship;From Jane Austen’s novella, the beautiful and cunning Lady Susan Vernon visits the estate of her in-laws to wait out colorful rumors of her dalliances and to find husbands for herself and her daughter. Two young men, handsome Reginald DeCourcy and wealthy Sir James Martin, severely complicate her plans.;8.688;/v1Vrrmh8CH9waRdwbRRZqKy8Jr5.jpg;2016-06-03;Love & Friendship;False;6.2;313
False;/8rqJB3Nc2z5q0T6ZVXRXbAsQRGV.jpg;[18, 27, 878, 53];333371;en;10 Cloverfield Lane;After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.;15.109;/84Dhwz93vCin6T1PX6ctSvWEuNE.jpg;2016-03-11;10 Cloverfield Lane;False;6.9;4920
False;/paT9Ovofjj30JvsDRyhFfjgUEfn.jpg;[28, 9648, 53];146198;en;Triple 9;A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.;14.71;/36zbHT728v00HbbUBmrsOMu7Hde.jpg;2016-02-26;Triple 9;False;5.8;1296
False;/pdIoY6ZOqwbwPlTuDh83TbJ64xw.jpg;[35, 18, 9648];270487;en;Hail, Caesar!;Tells the comedic tale of Eddie Mannix, a fixer who worked for the Hollywood studios in the 1950s. The story finds him at work when a star mysteriously disappears in the middle of filming.;10.372;/rzMYZYphL9qrbBClQq1Jc0zPMmY.jpg;2016-02-05;Hail, Caesar!;False;5.9;2490
False;/k15COpeexV5Ad0tuLjBW2jQFoOz.jpg;[16, 12, 35];153518;en;The Angry Birds Movie;An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.;17.697;/76KMEI1ZNU9HEZ4pmHTwgwa0u6d.jpg;2016-05-20;The Angry Birds Movie;False;6.0;2048
False;/fXqGBlz4xtLZzo878sHUxtsVzpU.jpg;[28, 18, 14, 27];346672;en;Underworld: Blood Wars;Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.;17.059;/nHXiMnWUAUba2LZ0dFkNDVdvJ1o.jpg;2017-01-06;Underworld: Blood Wars;False;5.5;2412
False;/hhHzI8Ma2gmd7jWotOhFI5Ao78s.jpg;[80, 18, 9648, 53];348668;da;Flaskepost fra P;Denmark, 2016. A blurred note is found in a bottle that has traveled across the ocean for a long time. After deciphering the cryptic note, Department Q members follow a sinister trail that leads them to investigate a case occurred in 2008. At the same time, new tragic events take place that test their faith and deepest beliefs.;10.402;/y6VRJI7zTQj5miEsxi2P7oakbjL.jpg;2016-06-17;A Conspiracy of Faith;False;7.0;253
False;/svYzELCLW0NGVEuvNraA4W7Hmm9.jpg;[35, 14, 10402, 10751];407655;en;A Cinderella Story: If the Shoe Fits;A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.;15.044;/prZSNnK5dkYcflsbdOsVVvqasZ5.jpg;2016-08-02;A Cinderella Story: If the Shoe Fits;False;6.7;398
False;/2oG0ggdMliMDjenw00eSwZFypUp.jpg;[35, 18];376660;en;The Edge of Seventeen;Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.;11.931;/gxK80WUwkQePpXpzRdpob0i7DD5.jpg;2016-11-18;The Edge of Seventeen;False;7.2;2419
False;/999RuhZvog8ocyvcccVV9yGmMjL.jpg;[28, 12, 35, 878, 10751];308531;en;Teenage Mutant Ninja Turtles: Out of the Shadows;After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.;10.643;/u3M0HzkQR1pYNaadJWuxe84B34r.jpg;2016-06-03;Teenage Mutant Ninja Turtles: Out of the Shadows;False;5.9;1988
False;/8SQkkMqHqYPaJZsYmxmBp8mQY3M.jpg;[18, 53];340666;en;Nocturnal Animals;Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.;13.801;/6yf5tQgzbLj1HomN6vGqfBggpx9.jpg;2016-11-18;Nocturnal Animals;False;7.4;4577
False;/jlsJGNXRGx6d06osRbjwxoVEVXV.jpg;[28, 16, 12, 35];374205;ja;ワンピース　フィルム GOLD;The Straw Hat Pirates are taking on Gild Tesoro, one of the richest men in the world.;10.266;/OAXCENRg0smntp0uPhTQMPxs0O.jpg;2016-12-31;One Piece Film: GOLD;False;7.2;170
False;/d9H2nXfKslf6B1cm7UtPBKhtUgA.jpg;[28, 12];258489;en;The Legend of Tarzan;Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.;14.295;/6FxOPJ9Ysilpq0IgkrMJ7PubFhq.jpg;2016-07-01;The Legend of Tarzan;False;5.8;4305
False;/wlLdcK3Sm7zp0w1ZuVvnFlmcchM.jpg;[12, 16, 35, 10751];342473;en;Ballerina;Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.;15.174;/qBxMhcmNnFniuDAZTKEHcSgKtsn.jpg;2017-08-25;Ballerina;False;7.2;1119
