adult;backdrop_path;genre_ids;id;original_language;original_title;overview;popularity;poster_path;release_date;title;video;vote_average;vote_count
False;/pNPdcgHT1FpCmauzFWepyfDvDo9.jpg;[28, 12];184315;en;Hercules;Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.;24.022;/wGAWxOnVjwXqvoiKX7Pf6XOWnPJ.jpg;2014-07-25;Hercules;False;5.7;2744
False;/lzJzB0QfkjpGCm9qUC4XpEIB6pm.jpg;[35, 14];224141;en;Into the Woods;In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.;20.314;/5h91odPFNlBuJbRBj5N4MEBfXDE.jpg;2014-12-25;Into the Woods;False;5.7;3072
False;/5kYj5EOQMFBFCdnk4X8KaFUfDVR.jpg;[28, 12, 14, 878];127585;en;X-Men: Days of Future Past;The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.;24.4;/pb1IURTkK5rImP9ZV83lxJO2us7.jpg;2014-05-23;X-Men: Days of Future Past;False;7.5;10666
False;/eCgIoGvfNXrbSiQGqQHccuHjQHm.jpg;[28, 878];240832;en;Lucy;A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.;24.728;/rwn876MeqienhOVSSjtUPnwxn0Z.jpg;2014-07-25;Lucy;False;6.3;10604
False;/82j1VNKMnDx7ZA7Pm06vm0XMKas.jpg;[35];225886;en;Sex Tape;When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.;19.661;/2BMmIPGu5ZbTrwXwomdSUuTB2Ul.jpg;2014-07-18;Sex Tape;False;5.3;2846
False;/cHy7nSitAVgvZ7qfCK4JO47t3oZ.jpg;[28, 12, 878];91314;en;Transformers: Age of Extinction;"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.";19.871;/ykIZB9dYBIKV13k5igGFncT5th6.jpg;2014-06-27;Transformers: Age of Extinction;False;5.8;5102
False;/oP6t2PvX8DFcGyyCcWFQSP6s25W.jpg;[9648, 53];204922;en;Before I Go to Sleep;A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.;16.463;/3UG2Pb122c7Va8MBtr1OHRB1YPh.jpg;2014-10-31;Before I Go to Sleep;False;6.5;1186
False;/mrxKRSlf0iY0T2BLKpSSmu86X9t.jpg;[28, 12, 16, 35, 14, 10751];82702;en;How to Train Your Dragon 2;The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.;22.698;/lRjOR4uclMQijUav4OjeZprlehu.jpg;2014-06-13;How to Train Your Dragon 2;False;7.7;6045
False;/j7qWyikT1eKNezNKxqPkkC8lKz8.jpg;[53];72784;en;The Loft;For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.;17.771;/9hE6vesQoSREyvJha9z0g5OryHH.jpg;2015-01-30;The Loft;False;6.4;819
False;/lI7TD9Z9TsASnc3GxkLbBBpXCac.jpg;[80, 18];154400;en;The Drop;Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.;22.96;/lj8AMCjWx0jU93XajzUEOUUNKZF.jpg;2014-09-12;The Drop;False;6.7;1310
False;/eB43LYncKDJS3p5xYSUN9dUrL2A.jpg;[18];205587;en;The Judge;A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.;16.305;/v6s65U6qisvxWgO3cNnreaaaite.jpg;2014-10-10;The Judge;False;7.3;2509
False;/5FPUoQtnNC0C0YZ7sUeTLq6eZqa.jpg;[35, 18];120467;en;The Grand Budapest Hotel;The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.;19.453;/nX5XotM9yprCKarRH4fzOq1VM1J.jpg;2014-03-07;The Grand Budapest Hotel;False;8.0;8701
False;/hOOgtrByGgWfqGTTn5VL7jkLYXJ.jpg;[28, 12, 18];147441;en;Exodus: Gods and Kings;The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.;20.601;/ycDcPCpWM7hSdIR6tFkOzQPkve2.jpg;2014-12-12;Exodus: Gods and Kings;False;5.8;3066
False;/wPRiV4TVpRCV2es81q0S1eRaUbm.jpg;[12, 16, 35, 14, 10751];137106;en;The Lego Movie;An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.;16.021;/lMHbadNmznKs5vgBAkHxKGHulOa.jpg;2014-02-07;The Lego Movie;False;7.4;5151
False;/oJNu8vS6Wf10Cv2996KO65jt4C0.jpg;[28, 10752];190859;en;American Sniper;U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.;17.618;/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg;2014-12-25;American Sniper;False;7.4;8139
False;/7OluTl9LoaMDZ2MVdrFVuU2os09.jpg;[35];227159;en;Horrible Bosses 2;Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.;18.536;/boBOkwIqgrs8noxBUSDkkicKa4K.jpg;2014-11-26;Horrible Bosses 2;False;6.1;2748
False;/3C4o2ozlFAfCgx5T0mC1XKHoeUM.jpg;[28, 14, 10752];53182;en;300: Rise of an Empire;Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistokles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.;19.603;/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg;2014-03-07;300: Rise of an Empire;False;6.0;4113
False;/4UMzMJss5r192EZipzKEqzwXWxF.jpg;[53];207933;en;Stonehearst Asylum;A Harvard Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.;18.967;/fZxGCCQ0NAtraevqULJ84wSSjo0.jpg;2014-10-24;Stonehearst Asylum;False;6.8;755
False;/kxe2Dyhyl0GoBQe47qpDZlfqJEN.jpg;[28, 878];97020;en;RoboCop;In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.;17.813;/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg;2014-02-12;RoboCop;False;5.8;3578
False;/geAe08WmchATnZF461WffQBqJk1.jpg;[18, 10749];266856;en;The Theory of Everything;The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.;17.632;/4jspr8hLLuju59bCnMiefzRW4p0.jpg;2014-11-26;The Theory of Everything;False;7.9;6786
False;/uCjCNaxLyLkcwBq4aOHOeiKKwPE.jpg;[35, 80, 18, 9648, 10749];171274;en;Inherent Vice;"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.";18.35;/2fCg6FORkgRLpFIKlUg4gULIn1u.jpg;2015-01-09;Inherent Vice;False;6.6;1490
False;/bRQPOVpvBmvep9WYnGcKguxjlg2.jpg;[12, 16, 35, 10751];172385;en;Rio 2;It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.;15.204;/jZcF7xZVvrX2A4qNOqeHpmtbdBT.jpg;2014-04-11;Rio 2;False;6.3;1959
False;/9nvKnbKPX6JvCX7CrbIdkuRgADg.jpg;[28, 9648, 53];225574;en;Non-Stop;Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.;12.66;/ifgEHE1ortukpBF6wh03HCuctdr.jpg;2014-02-28;Non-Stop;False;6.8;3484
False;/281QVUuSYKBgtdxmr5iAM7YDUZw.jpg;[878, 53];262543;en;Autómata;Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.;19.305;/wwo81W8PxHREEprnrJRww471hWm.jpg;2014-10-10;Automata;False;5.7;1003
False;/43GrPpAeBUOvOCZ8L1A3MLuDnkc.jpg;[35];193893;en;Let's Be Cops;It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.;15.08;/ayYibwWAA9NxJPaD9GSybPShtvL.jpg;2014-08-13;Let's Be Cops;False;6.3;1778
False;/p5n7VTC6qmFIuBFjACWURYCAlKP.jpg;[28, 35];228967;en;The Interview;"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.";17.721;/2uWb0aSm5cFmRCHP95OdA6hvTEs.jpg;2014-12-25;The Interview;False;6.2;3786
False;/tmFDgDmrdp5DYezwpL0ymQKIbnV.jpg;[28, 12, 14];102382;en;The Amazing Spider-Man 2;For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.;21.03;/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg;2014-05-02;The Amazing Spider-Man 2;False;6.4;7751
False;/2WKcxQbTVkLUgoS5kPnHlecbj02.jpg;[28, 18, 878];124905;en;Godzilla;Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when Godzilla, King of the Monsters, arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.;18.172;/szVwkB4H5yyOJBVuQ432b9boO0N.jpg;2014-05-16;Godzilla;False;6.1;5456
False;/7WURHOyx05AWAoNcBGp72clvB49.jpg;[28, 18, 53];137094;en;Jack Ryan: Shadow Recruit;Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.;10.298;/jBibISmRBUO35p0Picv0nOo33sc.jpg;2014-01-17;Jack Ryan: Shadow Recruit;False;6.1;1811
False;/w8jINuXklxghTAHNxt0NQYaAN1C.jpg;[27];242512;en;Ouija;A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.;16.929;/vHTXN00kJktCbSLV50Vbk9siNiX.jpg;2014-10-24;Ouija;False;5.1;1803
False;/lZjdesSUjlbIUQ0q0ANNqxH0GEV.jpg;[28, 35, 14];203739;en;Vampire Academy;Rose, a rebellious half-vampire/half-human guardian-in-training and her best friend, Lissa -- a mortal, royal vampire Princess - have been on the run when they are captured and returned to St. Vladamirs Academy, the very place where they believe their lives may be in most jeopardy. Rose will sacrifice everything to protect Lissa from those who intend to exploit her from within the Academy walls and the Strigoi (immortal, evil vampires) who hunt her kind from outside its sanctuary.;11.705;/cJZpKgiFfjDZ6L5aOJvbmDhsGqY.jpg;2014-02-07;Vampire Academy;False;5.9;1086
False;/h6ypHCyuc8ew3AgjXJljy3AsHUE.jpg;[35];239563;en;St. Vincent;A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.;13.759;/w0hzr4eQBk1X4m63fb7sOSt9Bnn.jpg;2014-10-31;St. Vincent;False;7.1;1140
False;/hSvpWAVXC781u5rOgI44799p2WL.jpg;[28, 80, 53];254904;en;The November Man;An ex- CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.;17.335;/lcg1bkriMVvc8m0jz5zk0yvzVTA.jpg;2014-08-27;The November Man;False;6.1;912
False;/e56QsaJy1weAUukiK2ZmIGVUALF.jpg;[80, 18, 9648, 53];169917;en;A Walk Among the Tombstones;Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.;19.632;/xxe77USOk2tPnq7G4cL42gf1OxQ.jpg;2014-09-19;A Walk Among the Tombstones;False;6.3;1777
False;/oRvtAJ5A0PqI3aKu23HyacjaQUz.jpg;[27];282813;en;The Pyramid;A team of U.S. archaeologists unearths an ancient pyramid buried deep beneath the Egyptian desert. As they search the pyramid's depths, they become hopelessly lost in its dark and endless catacombs. Searching for a way out, they become desperate to seek daylight again. They come to realize they aren't just trapped, they are being hunted.;9.181;/7oZdP70fQcCiajv7SVmy6ZXYYrs.jpg;2014-12-05;The Pyramid;False;4.8;541
False;/jnoJgpITphPoqA3e7JnNC4mtAVX.jpg;[18, 12];86834;en;Noah;A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.;11.886;/5wioUjzwr91fvq7ydunxK2CPSxi.jpg;2014-03-28;Noah;False;5.6;4203
False;/jmZ8cnELpLGhEEgoRp5QR5VoGyp.jpg;[28];289720;en;Outcast;A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel Uncle, who seeks their deaths.;16.478;/dUIubxF5osHOJxS3mJNWCqTqWn5.jpg;2015-02-27;Outcast;False;4.7;238
False;/4CsN1lql08Xq7Otb5YCiHYffH4X.jpg;[18, 10749, 10752];271674;en;Suite Française;France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.;10.72;/4lMmrBRNwMXC9KSaj1Kw6M9MSCm.jpg;2014-11-05;Suite Française;False;7.4;728
